submission,_elapsed,ip_address,user_agent,orig,userid,lastupdated,mygroup,status,om1,om2,sl1,sl2,sl3,sl4,topic,numcompleted,teacher,typedelib,uniqueid,pips1,pips2,pips3,pips4,similar,pips5
1,355054,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10176.76.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.190 Safari/537.36",1574276,1574276,1535662705,,,51,77,64,85,78,69,8,1,2,3,m071804,62,8,76,72,40,50
1,45883,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10176.76.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.190 Safari/537.36",1574296,1574296,1535662706,,,67,69,100,50,80,76,8,1,2,3,h03062005,36,70,19,83,50,0
1,294067,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10718.88.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.118 Safari/537.36",1574289,1574289,1535662711,,,94,64,71,56,76,96,8,1,2,3,August 15 2005,78,3,96,91,79,15
1,357869,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10176.76.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.190 Safari/537.36",1574279,1574279,1535662717,,,50,78,100,87,50,96,8,1,2,3,v11162004,86,14,93,82,50,50
1,356284,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10176.76.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.190 Safari/537.36",1574290,1574290,1535662778,,,82,100,99,87,64,85,8,1,2,3,"A. December 18, 2004",81,50,100,57,70,75
1,270142,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10176.76.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.190 Safari/537.36",1574292,1574292,1535662847,,,80,72,67,100,40,76,6,2,7,1,15-Jun-05,70,18,16,90,81,14
1,238113,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10176.76.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.190 Safari/537.36",1574294,1574294,1535662884,,,83,100,100,100,100,76,8,1,2,3,a10042004,69,19,100,84,71,51
1,345110,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10176.76.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.190 Safari/537.36",1574299,1574299,1535663135,,,77,46,100,81,95,81,4,1,2,NULL,a03142005,81,24,77,78,16,83
1,126684,64.190.117.51,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79",1574427,1574427,1535725337,,,99,100,73,98,88,73,3,1,13,3,l032801,61,57,50,100,28,17
1,141984,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) CriOS/68.0.3440.83 Mobile/15G77 Safari/604.1",1574432,1574432,1535725390,,,76,82,61,28,67,30,3,1,13,3,q01062001,100,55,36,64,37,76
1,131697,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1574439,1574439,1535725417,,,69,100,72,92,95,100,3,1,13,3,q05292001,50,16,100,75,96,50
1,192430,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1574429,1574429,1535725422,,,83,84,81,50,97,93,3,1,13,3,K11132000,89,20,74,89,50,79
1,181777,166.113.128.50,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.4 Chrome/59.0.3071.125 Mobile Safari/537.36",1574433,1574433,1535725438,,,95,97,82,79,86,89,3,1,13,3,E07092001,100,7,84,90,50,50
1,112575,23.27.45.153,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1574447,1574447,1535725454,,,100,100,100,100,100,100,3,1,13,3,K06082002,100,88,100,100,100,52
1,174887,172.58.59.165,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-J727T Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.4 Chrome/59.0.3071.125 Mobile Safari/537.36",1574438,1574438,1535725456,,,75,66,50,73,79,78,3,1,13,3,t12212000,92,71,81,86,39,50
1,228349,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1574431,1574431,1535725466,,,67,72,63,50,33,72,3,1,13,3,B04102001,40,35,70,50,69,50
1,240266,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1574428,1574428,1535725467,,,75,74,88,80,50,77,3,1,13,3,m112020000,86,9,90,88,11,12
1,196525,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1574435,1574435,1535725468,,,6,81,73,63,26,40,3,1,13,3,C04302001,40,0,50,34,84,77
1,197426,107.77.165.10,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1574437,1574437,1535725475,,,76,100,69,68,83,49,3,1,13,3,m12252000,85,19,50,50,50,82
1,155038,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79",1574445,1574445,1535725481,,,100,100,50,64,73,74,3,1,13,3,a05292001,67,37,0,80,81,65
1,211732,166.137.118.81,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U1 Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1574436,1574436,1535725485,,,100,59,100,100,100,68,3,1,13,3,C112400,70,25,78,96,24,79
1,181378,166.113.128.50,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1574443,1574443,1535725497,,,78,80,69,80,71,67,3,1,13,3,k05172001,53,59,98,59,89,44
1,208887,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_1 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Mobile/15C153",1574441,1574441,1535725500,,,73,84,78,65,36,58,NULL,NULL,13,NULL,r010701,67,67,86,58,78,68
1,151312,23.27.45.56,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Mobile/15D60",1574450,1574450,1535725512,,,94,66,90,76,60,70,5,1,17,3,k05112001,66,79,50,74,70,45
1,266657,166.113.128.50,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1574434,1574434,1535725528,,,85,88,88,100,100,83,8,1,13,3,a01152001,84,85,16,86,100,84
1,169558,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0_3 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Mobile/15A432",1574448,1574448,1535725526,,,41,43,43,41,45,80,3,1,13,1,S07132001,54,19,63,77,79,19
1,119410,166.113.128.50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1574452,1574452,1535725554,,,9,24,0,100,100,100,3,1,13,3,a05112001,100,42,0,11,86,83
1,243935,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1574442,1574442,1535725559,,,85,70,75,79,15,77,3,2,13,1,BM09282000,21,32,58,63,100,59
1,233740,173.255.235.244,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1574446,1574446,1535725565,,,77,80,78,95,88,41,3,1,13,3,G10022000,63,12,67,88,44,78
1,216571,166.113.128.3,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) GSA/52.2.201771014 Mobile/15G77 Safari/604.1",1574451,1574451,1535725604,,,94,80,90,50,89,92,3,1,13,3,D10272000,96,74,50,99,77,72
1,114497,166.113.128.50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1574454,1574454,1535725624,,,100,100,100,100,50,50,3,1,13,3,m02062001,48,50,100,50,50,50
1,397239,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79",1574430,1574430,1535725630,,,85,91,83,97,99,85,5,2,13,3,R11252000,82,4,90,80,50,25
1,332795,64.190.117.129,"Mozilla/5.0 (Linux; Android 8.0.0; LG-H872 Build/OPR1.170623.032) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1574449,1574449,1535725691,,,88,72,97,94,88,84,3,1,13,3,p03172001,100,25,86,87,36,89
1,401977,172.58.56.21,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Mobile/14B100",1574440,1574440,1535725691,,,78,100,81,100,55,87,5,1,13,3,R10022001,86,8,72,83,41,43
1,246603,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79",1574453,1574453,1535725751,,,83,50,92,70,100,94,6,2,13,1,K08312001,80,27,100,100,59,17
1,183113,166.113.128.50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1574455,1574455,1535725776,,,71,72,86,29,78,62,8,1,13,1,c10012000,21,87,80,50,76,24
1,265588,166.113.128.50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1574457,1574457,1535726105,,,71,60,72,79,99,33,3,1,13,3,N04062001,68,56,80,80,100,76
1,66569,23.27.45.153,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1574470,1574470,1535730663,,,100,100,100,100,100,100,3,1,13,3,K06082001,100,0,100,100,28,28
1,58524,192.119.168.179,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79",1574474,1574474,1535730683,,,78,77,66,78,88,69,3,1,13,3,l032801,50,26,50,92,50,29
1,89709,172.58.59.165,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-J727T Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.4 Chrome/59.0.3071.125 Mobile Safari/537.36",1574475,1574475,1535730718,,,76,63,50,85,75,76,3,1,13,3,t12212000,75,50,77,77,50,46
1,92987,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1574471,1574471,1535730721,,,91,50,82,94,92,88,3,1,13,3,s12012000,99,12,90,70,98,50
1,31137,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1574492,1574492,1535730739,,,50,50,50,50,50,50,3,1,13,3,K11132000,79,50,50,50,50,50
1,100498,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79",1574477,1574477,1535730744,,,99,86,89,84,97,83,3,1,13,3,R11252000,88,6,75,89,20,29
1,101987,207.38.89.52,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1574480,1574480,1535730753,,,0,0,0,100,100,100,3,1,13,3,A05112001,100,51,100,100,100,75
1,109083,172.58.62.181,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1574481,1574481,1535730763,,,65,59,3,58,38,64,3,1,13,3,S09302001,93,61,39,74,86,71
1,63665,166.113.128.50,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1574488,1574488,1535730765,,,94,100,71,100,84,74,3,1,13,3,k05172001,79,55,92,91,58,33
1,109889,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1574479,1574479,1535730770,,,87,70,79,72,68,68,3,1,13,1,BM09282000,34,29,69,63,42,56
1,82608,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_1 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Mobile/15C153",1574487,1574487,1535730776,,,73,74,75,69,73,69,3,1,13,3,r010701,68,68,77,69,66,71
1,59392,107.77.165.10,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1574491,1574491,1535730776,,,50,0,50,50,50,50,3,1,13,3,m12252000,69,17,50,50,50,50
1,118188,166.137.118.81,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U1 Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1574483,1574483,1535730793,,,100,77,100,100,65,90,3,1,13,3,C112400,100,66,92,100,59,73
1,166466,172.58.56.21,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Mobile/14B100",1574476,1574476,1535730807,,,53,41,50,41,43,76,3,1,13,3,R10022001,56,11,81,42,80,53
1,69859,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1574493,1574493,1535730812,,,73,49,50,66,63,63,3,1,13,3,C04302001,52,50,62,100,50,61
1,99722,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) CriOS/68.0.3440.83 Mobile/15G77 Safari/604.1",1574494,1574494,1535730823,,,72,66,73,38,75,44,3,1,13,3,q01062001,69,38,57,66,22,58
1,67105,23.27.45.194,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1574498,1574498,1535730825,,,76,92,83,87,85,86,3,1,13,3,q05292001,82,74,81,94,33,82
1,90018,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0_3 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Mobile/15A432",1574496,1574496,1535730838,,,75,76,63,73,78,68,3,1,13,1,S07132001,70,9,99,78,82,83
1,108873,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1574495,1574495,1535730838,,,70,76,81,62,38,74,3,1,13,3,B04102001,50,70,62,50,72,30
1,135265,166.113.128.82,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1574489,1574489,1535730850,,,92,81,77,74,50,93,3,1,13,3,G10022000,50,50,21,97,50,90
1,188874,104.232.37.198,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935T Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1574486,1574486,1535730949,,,73,73,81,73,66,86,3,1,13,3,c10012000,50,75,64,64,50,64
1,140074,104.247.135.40,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1575349,1575349,1536077052,,,50,73,12,21,20,72,3,1,13,3,n09042000,37,79,36,50,50,50
1,149477,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79",1575348,1575348,1536077059,,,64,100,69,68,37,70,3,1,13,3,S10182000,29,62,34,61,29,76
1,170500,104.247.134.23,"Mozilla/5.0 (Linux; Android 7.0; SM-G920V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1575346,1575346,1536077065,,,79,74,72,75,76,75,3,1,13,3,k08272001,78,21,13,49,50,50
1,172431,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1575352,1575352,1536077086,,,100,100,100,100,100,100,3,1,13,3,B02242001,100,0,100,100,100,100
1,158917,166.113.128.50,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G930T Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.4 Chrome/59.0.3071.125 Mobile Safari/537.36",1575356,1575356,1536077087,,,80,82,83,83,83,84,3,1,13,3,k06252001,99,11,84,84,79,50
1,145103,192.119.168.107,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1575360,1575360,1536077097,,,86,90,50,89,94,56,NULL,1,13,3,O06192001,50,25,0,89,50,17
1,188954,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Mobile/15C114",1575350,1575350,1536077101,,,51,51,74,100,50,100,3,1,13,3,D12112000,50,14,76,50,84,50
1,161975,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1",1575359,1575359,1536077111,,,44,95,88,50,50,39,NULL,1,13,3,r05102001,45,69,50,79,84,50
1,143854,166.137.118.23,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1",1575364,1575364,1536077113,,,65,72,80,66,63,51,3,1,13,3,c03182001,50,50,94,62,100,68
1,212449,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_1_2 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Mobile/15B202",1575347,1575347,1536077116,,,73,82,100,100,90,56,3,1,13,1,S01112001,76,38,44,100,66,100
1,193909,66.87.151.138,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1575355,1575355,1536077122,,,88,100,98,94,88,83,5,1,13,3,D04102001,97,34,94,69,50,73
1,131414,107.77.165.11,"Mozilla/5.0 (Linux; Android 6.0.1; Z988 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1575368,1575368,1536077122,,,100,100,42,93,100,83,3,1,13,1,c03142001,27,96,100,75,100,100
1,172778,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1575361,1575361,1536077135,,,78,98,71,85,78,85,3,1,13,1,J08032001,74,34,47,93,87,50
1,241261,107.170.215.70,"Mozilla/5.0 (Linux; Android 8.1.0; Pixel 2 XL Build/OPM2.171026.006.H1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1575354,1575354,1536077164,,,26,68,25,80,38,58,3,1,13,3,t12112001,19,33,71,72,50,50
1,247269,172.58.59.187,"Mozilla/5.0 (Linux; Android 7.0; SM-G935V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",1575353,1575353,1536077164,,,67,41,73,72,34,57,3,1,13,3,j03222001,100,59,85,79,73,74
1,176392,66.87.151.173,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1575369,1575369,1536077182,,,90,100,32,91,97,100,3,1,13,3,B07262001,85,66,79,96,50,90
1,215705,172.58.62.157,"Mozilla/5.0 (Linux; Android 7.0; SM-G920T Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1575367,1575367,1536077203,,,83,100,81,76,77,90,3,1,13,3,d08302001,100,50,100,100,50,79
1,272755,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1575358,1575358,1536077219,,,90,65,45,71,76,88,3,1,13,3,g12162000,47,50,61,50,67,50
1,242151,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1575365,1575365,1536077219,,,68,36,84,89,93,50,3,1,13,3,T10/18/00,53,79,100,71,88,100
1,187046,66.87.150.152,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D60 Safari/604.1",1575371,1575371,1536077223,,,100,2,100,99,100,25,3,1,13,3,j010701,50,0,98,50,33,3
1,261834,166.113.128.50,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,1575362,1575362,1536077225,,,56,52,55,100,57,53,3,1,13,3,j02272001,50,50,50,61,53,50
1,170539,172.58.59.249,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77",1575372,1575372,1536077226,,,82,82,79,81,80,60,8,1,13,3,,14,71,73,50,87,86
1,133225,166.113.128.50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1575378,1575378,1536077243,,,62,54,72,59,54,53,3,1,13,3,j01212001,63,38,50,37,42,50
1,289984,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1575363,1575363,1536077254,,,59,67,50,64,78,77,3,1,13,3,C02092001,48,74,32,50,39,50
1,318884,107.77.165.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_1 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Mobile/15C153",1575357,1575357,1536077259,,,100,100,40,83,100,78,3,1,13,3,E01222001,36,50,65,50,50,36
1,278707,166.113.128.50,"Mozilla/5.0 (Linux; Android 7.1.2; LG-H932 Build/N2G47H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1575366,1575366,1536077260,,,100,100,82,87,95,95,3,1,13,3,H02212001,32,9,21,44,7,100
1,149594,166.113.128.50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",1575381,1575381,1536077283,,,88,94,76,83,0,94,3,1,13,1,M08082001,0,100,50,7,100,88
1,191514,166.113.128.50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1575379,1575379,1536077301,,,70,0,98,61,69,80,3,1,13,3,,1,13,9,33,100,28
1,239213,172.58.59.52,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1575373,1575373,1536077302,,,91,50,72,68,64,61,5,1,13,3,L10132000,54,50,76,47,100,66
1,239537,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E302",1575374,1575374,1536077310,,,73,85,53,72,70,70,3,1,13,3,f08312001,41,79,65,78,79,58
1,191562,166.113.128.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1575380,1575380,1536077317,,,69,67,100,70,100,65,3,1,13,3,H04012001,25,64,51,85,0,50
1,33143,166.113.128.50,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900T Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1575370,1575370,1536077389,,,71,56,73,87,85,64,3,1,13,3,K05252001,81,4,30,90,69,66
1,212298,166.113.128.50,"Mozilla/5.0 (Linux; Android 7.0; LG-TP450 Build/NRD90U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36",1575382,1575382,1536077357,,,100,99,0,0,0,50,3,1,13,3,D04152001,0,99,0,0,99,100
1,209940,166.113.128.50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1575384,1575384,1536077522,,,29,73,41,37,74,25,3,1,13,3,d04242001,64,64,44,19,70,10
1,106888,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10176.76.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.190 Safari/537.36",1575394,1575394,1536079181,,,50,75,73,72,75,75,8,1,2,NULL,l06162005,69,7,50,71,15,50
